	Coefficient	Correlation	Comparison	Domain
519	0.8107387355352508	Spearman	freq	Viruses
520	0.8694106177121438	Spearman	freq	Viruses
521	0.6667259338283311	Spearman	freq	Viruses
522	0.801595065585605	Spearman	freq	Viruses
523	0.6598342667294901	Spearman	freq	Viruses
524	0.8404556628715991	Spearman	freq	Viruses
525	0.7017766686353064	Spearman	freq	Viruses
526	0.7779739182156871	Spearman	freq	Viruses
527	0.6842513012318189	Spearman	freq	Viruses
528	0.7612105233080033	Spearman	freq	Viruses
529	0.7292076784842433	Spearman	freq	Viruses
530	0.9029374075275116	Spearman	freq	Viruses
531	0.8076908455520354	Spearman	freq	Viruses
532	0.8107387355352508	Spearman	freq	Viruses
533	0.7957985142495123	Spearman	freq	Viruses
534	0.7406372659213005	Spearman	freq	Viruses
535	0.6819653837444073	Spearman	freq	Viruses
536	0.473946892389968	Spearman	freq	Viruses
537	0.477756754868987	Spearman	freq	Viruses
538	0.7528288258541614	Spearman	freq	Viruses
539	0.8747444251827705	Spearman	freq	Viruses
540	0.7627344682996109	Spearman	freq	Viruses
541	0.6819653837444073	Spearman	freq	Viruses
542	0.7177780910471863	Spearman	freq	Viruses
543	0.5122633666050487	Spearman	freq	Viruses
544	0.8640768102415172	Spearman	freq	Viruses
545	0.7276837334926358	Spearman	freq	Viruses
546	0.8526472228044601	Spearman	freq	Viruses
547	0.7200640085345976	Spearman	freq	Viruses
548	0.5364286370458802	Spearman	freq	Viruses
549	0.6781555212653883	Spearman	freq	Viruses
550	0.7894035056527441	Spearman	freq	Viruses
551	0.8602669477624982	Spearman	freq	Viruses
552	0.6712977688031541	Spearman	freq	Viruses
553	0.8450274978464221	Spearman	freq	Viruses
554	0.4427060200620119	Spearman	freq	Viruses
555	0.5798610693066971	Spearman	freq	Viruses
556	0.8602669477624982	Spearman	freq	Viruses
557	0.8419796078632069	Spearman	freq	Viruses
558	0.8396936903757953	Spearman	freq	Viruses
559	0.7936728692758723	Spearman	freq	Viruses
560	0.7063485036101291	Spearman	freq	Viruses
561	0.8960796550652772	Spearman	freq	Viruses
562	0.7444471284003195	Spearman	freq	Viruses
563	0.6126258866262608	Spearman	freq	Viruses
564	0.912081077477157	Spearman	freq	Viruses
565	0.5691934543654439	Spearman	freq	Viruses
566	0.6255794190549256	Spearman	freq	Viruses
567	0.6408188689710017	Spearman	freq	Viruses
568	0.6103399691388495	Spearman	freq	Viruses
569	0.825216212955523	Spearman	freq	Viruses
570	0.8335979104093648	Spearman	freq	Viruses
571	0.6492005664248436	Spearman	freq	Viruses
572	0.8800782326533971	Spearman	freq	Viruses
573	0.8671247002247324	Spearman	freq	Viruses
574	0.6484385939290398	Spearman	freq	Viruses
575	0.481542023252989	Spearman	freq	Viruses
576	0.6286273090381409	Spearman	freq	Viruses
577	0.7292076784842433	Spearman	freq	Viruses
578	0.8640768102415172	Spearman	freq	Viruses
579	0.5790990968108934	Spearman	freq	Viruses
580	0.7284457059884396	Spearman	freq	Viruses
581	0.7269217609968319	Spearman	freq	Viruses
582	0.8076908455520354	Spearman	freq	Viruses
583	0.8983655725526886	Spearman	freq	Viruses
584	0.8015154575990059	Spearman	freq	Viruses
585	0.754352770845769	Spearman	freq	Viruses
586	0.7947373131233707	Spearman	freq	Viruses
587	0.8526472228044601	Spearman	freq	Viruses
588	0.7947373131233707	Spearman	freq	Viruses
589	0.8008330930898013	Spearman	freq	Viruses
590	0.7010146961395025	Spearman	freq	Viruses
591	0.7702979849872467	Spearman	freq	Viruses
592	0.7109203385849521	Spearman	freq	Viruses
593	0.7886415331569404	Spearman	freq	Viruses
594	0.647676621433236	Spearman	freq	Viruses
595	0.8153105705100736	Spearman	freq	Viruses
596	0.714730201063971	Spearman	freq	Viruses
597	0.8503613053170488	Spearman	freq	Viruses
598	0.8579810302750867	Spearman	freq	Viruses
599	0.7612105233080033	Spearman	freq	Viruses
600	0.6972048336604835	Spearman	freq	Viruses
601	0.7848316706779214	Spearman	freq	Viruses
602	0.6842513012318189	Spearman	freq	Viruses
603	0.7528288258541614	Spearman	freq	Viruses
604	0.6301512540297485	Spearman	freq	Viruses
605	0.8404556628715991	Spearman	freq	Viruses
606	0.8671247002247324	Spearman	freq	Viruses
607	0.8404556628715991	Spearman	freq	Viruses
608	0.7817837806947061	Spearman	freq	Viruses
609	0.8442655253506183	Spearman	freq	Viruses
610	0.7033006136269139	Spearman	freq	Viruses
611	0.8221683229723078	Spearman	freq	Viruses
612	0.7162541460555787	Spearman	freq	Viruses
613	0.8686486452163401	Spearman	freq	Viruses
614	0.6530104289038626	Spearman	freq	Viruses
615	0.7482569908793386	Spearman	freq	Viruses
616	0.8236922679639155	Spearman	freq	Viruses
617	0.6746058536899778	Spearman	freq	Viruses
618	0.8907458475946504	Spearman	freq	Viruses
619	0.8236922679639155	Spearman	freq	Viruses
620	0.7077575866673105	Spearman	freq	Viruses
621	0.75054290836675	Spearman	freq	Viruses
622	0.770354193257649	Spearman	freq	Viruses
623	0.888459930107239	Spearman	freq	Viruses
624	0.8191204329890925	Spearman	freq	Viruses
625	0.6682498788199388	Spearman	freq	Viruses
626	0.7947373131233707	Spearman	freq	Viruses
627	0.7947373131233707	Spearman	freq	Viruses
628	0.6385329514835903	Spearman	freq	Viruses
629	0.7279574531688546	Spearman	freq	Viruses
630	0.8078110797714425	Spearman	freq	Viruses
631	0.6400568964751979	Spearman	freq	Viruses
632	0.6964428611646796	Spearman	freq	Viruses
633	0.5692177169459108	Spearman	freq	Viruses
634	0.6621540988535084	Spearman	freq	Viruses
635	0.7238738710136168	Spearman	freq	Viruses
636	0.4998441961576184	Spearman	freq	Viruses
637	0.6095779966430457	Spearman	freq	Viruses
638	0.7833077256863137	Spearman	freq	Viruses
639	0.5730033168444628	Spearman	freq	Viruses
640	0.537190609541684	Spearman	freq	Viruses
641	0.8038809830730164	Spearman	freq	Viruses
642	0.503276367794831	Spearman	freq	Viruses
643	0.6370090064919828	Spearman	freq	Viruses
644	0.647676621433236	Spearman	freq	Viruses
645	0.7833077256863137	Spearman	freq	Viruses
646	0.719302036038794	Spearman	freq	Viruses
647	0.5220529390487215	Spearman	freq	Viruses
648	0.8732204801911628	Spearman	freq	Viruses
649	0.6631654285412601	Spearman	freq	Viruses
650	0.8290260754345421	Spearman	freq	Viruses
651	0.6949189161730721	Spearman	freq	Viruses
652	0.5074736822053356	Spearman	freq	Viruses
653	0.8793162601575933	Spearman	freq	Viruses
654	0.758924605820592	Spearman	freq	Viruses
655	0.7177780910471863	Spearman	freq	Viruses
656	0.7040625861227178	Spearman	freq	Viruses
657	0.701735406640267	Spearman	freq	Viruses
658	0.7734020832408642	Spearman	freq	Viruses
659	0.4981132875624727	Spearman	freq	Viruses
660	0.7970232306107822	Spearman	freq	Viruses
661	0.673201885088306	Spearman	freq	Viruses
662	0.6309132265255523	Spearman	freq	Viruses
663	0.7328343609034997	Spearman	freq	Viruses
664	0.5763174077008104	Spearman	freq	Viruses
665	0.6293892815339447	Spearman	freq	Viruses
666	0.5981025765046303	Spearman	freq	Viruses
667	0.1627423206822518	Spearman	freq	Viruses
668	0.317654862274712	Spearman	freq	Viruses
669	0.8617908927541058	Spearman	freq	Viruses
670	0.5867188217689315	Spearman	freq	Viruses
671	0.5914833791458219	Spearman	freq	Viruses
672	0.5554779494409753	Spearman	freq	Viruses
673	0.5322433394730339	Spearman	freq	Viruses
674	0.6431047864584132	Spearman	freq	Viruses
675	0.5730033168444628	Spearman	freq	Viruses
676	0.7490189633751424	Spearman	freq	Viruses
677	0.5013671251248961	Spearman	freq	Viruses
678	0.6773935487695845	Spearman	freq	Viruses
679	0.497755200962578	Spearman	freq	Viruses
680	0.6388325973602067	Spearman	freq	Viruses
681	0.7871175881653327	Spearman	freq	Viruses
682	0.6431047864584132	Spearman	freq	Viruses
683	0.6560583188870779	Spearman	freq	Viruses
684	0.7033174437336119	Spearman	freq	Viruses
685	0.6644400163409198	Spearman	freq	Viruses
686	0.7421612109129081	Spearman	freq	Viruses
687	0.6052337359330582	Spearman	freq	Viruses
688	0.714730201063971	Spearman	freq	Viruses
689	0.4341722650277148	Spearman	freq	Viruses
690	0.5575925413539446	Spearman	freq	Viruses
691	0.2957278434545949	Spearman	freq	Viruses
692	0.5114982234137042	Spearman	freq	Viruses
693	0.625523322265176	Spearman	freq	Viruses
694	0.6827358212528446	Spearman	freq	Viruses
695	0.288622818196214	Spearman	freq	Viruses
696	0.5506598008522392	Spearman	freq	Viruses
697	0.758924605820592	Spearman	freq	Viruses
698	0.6119432086612279	Spearman	freq	Viruses
699	0.5101571574136006	Spearman	freq	Viruses
0	0.2133326883375182	Kendall	code	Viruses
1	0.4977762727875425	Kendall	code	Viruses
2	0.4571414750089676	Kendall	code	Viruses
3	0.2133326883375182	Kendall	code	Viruses
4	0.3352370816732429	Kendall	code	Viruses
5	0.4774588738982551	Kendall	code	Viruses
6	0.51809367167683	Kendall	code	Viruses
7	0.2367864703449518	Kendall	code	Viruses
8	0.4571414750089676	Kendall	code	Viruses
9	0.3352370816732429	Kendall	code	Viruses
10	0.3758718794518179	Kendall	code	Viruses
11	0.294602283894668	Kendall	code	Viruses
12	0.3352370816732429	Kendall	code	Viruses
13	0.3758718794518179	Kendall	code	Viruses
14	0.2464164414534789	Kendall	code	Viruses
15	0.3555544805625303	Kendall	code	Viruses
16	0.3758718794518179	Kendall	code	Viruses
17	0.3961892783411053	Kendall	code	Viruses
18	-0.0428328377468823	Kendall	code	Viruses
19	0.3555544805625303	Kendall	code	Viruses
20	0.4165066772303927	Kendall	code	Viruses
21	0.4571414750089676	Kendall	code	Viruses
22	0.2133326883375182	Kendall	code	Viruses
23	0.3961892783411053	Kendall	code	Viruses
24	0.2133326883375182	Kendall	code	Viruses
25	0.4368240761196802	Kendall	code	Viruses
26	0.51809367167683	Kendall	code	Viruses
27	0.4368240761196802	Kendall	code	Viruses
28	0.2133326883375182	Kendall	code	Viruses
29	0.3149196827839555	Kendall	code	Viruses
30	0.4165066772303927	Kendall	code	Viruses
31	0.3758718794518179	Kendall	code	Viruses
32	0.3555544805625303	Kendall	code	Viruses
33	0.2953806268202014	Kendall	code	Viruses
34	0.4571414750089676	Kendall	code	Viruses
35	0.2133326883375182	Kendall	code	Viruses
36	0.4368240761196802	Kendall	code	Viruses
37	0.3555544805625303	Kendall	code	Viruses
38	0.2133326883375182	Kendall	code	Viruses
39	0.2451022110617	Kendall	code	Viruses
40	0.4165066772303927	Kendall	code	Viruses
41	0.51809367167683	Kendall	code	Viruses
42	0.294602283894668	Kendall	code	Viruses
43	0.12255110553085	Kendall	code	Viruses
44	0.3961892783411053	Kendall	code	Viruses
45	0.1117456938910809	Kendall	code	Viruses
46	0.3149196827839555	Kendall	code	Viruses
47	0.4774588738982551	Kendall	code	Viruses
48	0.3555544805625303	Kendall	code	Viruses
49	0.4774588738982551	Kendall	code	Viruses
50	0.3149196827839555	Kendall	code	Viruses
51	0.4571414750089676	Kendall	code	Viruses
52	0.4368240761196802	Kendall	code	Viruses
53	0.2539674861160931	Kendall	code	Viruses
54	0.3352370816732429	Kendall	code	Viruses
55	0.1263017955901345	Kendall	code	Viruses
56	0.3927733491007305	Kendall	code	Viruses
57	0.1726978905589433	Kendall	code	Viruses
58	0.3555544805625303	Kendall	code	Viruses
59	-0.0101586994446437	Kendall	code	Viruses
60	-0.0914282950017935	Kendall	code	Viruses
61	0.1930152894482307	Kendall	code	Viruses
62	0.3149196827839555	Kendall	code	Viruses
63	0.2539674861160931	Kendall	code	Viruses
64	0.3149196827839555	Kendall	code	Viruses
65	0.0319383970116256	Kendall	code	Viruses
66	0.3149196827839555	Kendall	code	Viruses
67	0.0955394632947723	Kendall	code	Viruses
68	0.4977762727875425	Kendall	code	Viruses
69	0.3352370816732429	Kendall	code	Viruses
70	0.3809173653375312	Kendall	code	Viruses
71	0.4774588738982551	Kendall	code	Viruses
72	0.3352370816732429	Kendall	code	Viruses
73	0.3758718794518179	Kendall	code	Viruses
74	0.1523804916696559	Kendall	code	Viruses
75	0.4571414750089676	Kendall	code	Viruses
76	0.4774588738982551	Kendall	code	Viruses
77	0.3555544805625303	Kendall	code	Viruses
78	0.1930152894482307	Kendall	code	Viruses
79	0.294602283894668	Kendall	code	Viruses
80	0.3149196827839555	Kendall	code	Viruses
81	0.3352370816732429	Kendall	code	Viruses
82	0.4583492485141056	Kendall	code	Viruses
83	0.4368240761196802	Kendall	code	Viruses
84	0.3149196827839555	Kendall	code	Viruses
85	0.1726978905589433	Kendall	code	Viruses
86	0.4368240761196802	Kendall	code	Viruses
87	0.3555544805625303	Kendall	code	Viruses
88	0.1740776559556978	Kendall	code	Viruses
89	0.3758718794518179	Kendall	code	Viruses
90	0.3352370816732429	Kendall	code	Viruses
91	0.4165066772303927	Kendall	code	Viruses
92	0.3758718794518179	Kendall	code	Viruses
93	0.3149196827839555	Kendall	code	Viruses
94	0.3961892783411053	Kendall	code	Viruses
95	0.4774588738982551	Kendall	code	Viruses
96	0.1429762897859917	Kendall	code	Viruses
97	0.4165066772303927	Kendall	code	Viruses
98	0.3961892783411053	Kendall	code	Viruses
99	0.3961892783411053	Kendall	code	Viruses
100	0.2133326883375182	Kendall	code	Viruses
101	0.3352370816732429	Kendall	code	Viruses
102	0.1930152894482307	Kendall	code	Viruses
103	0.3352370816732429	Kendall	code	Viruses
104	0.4368240761196802	Kendall	code	Viruses
105	0.4368240761196802	Kendall	code	Viruses
106	0.3352370816732429	Kendall	code	Viruses
107	0.1930152894482307	Kendall	code	Viruses
108	0.2336500872268057	Kendall	code	Viruses
109	0.1117456938910809	Kendall	code	Viruses
110	0.51809367167683	Kendall	code	Viruses
111	0.2133326883375182	Kendall	code	Viruses
112	0.3758718794518179	Kendall	code	Viruses
113	0.4165066772303927	Kendall	code	Viruses
114	0.3555544805625303	Kendall	code	Viruses
115	0.1726978905589433	Kendall	code	Viruses
116	0.3352370816732429	Kendall	code	Viruses
117	0.071110896112506	Kendall	code	Viruses
118	0.4774588738982551	Kendall	code	Viruses
119	0.4165066772303927	Kendall	code	Viruses
120	0.1248983987477411	Kendall	code	Viruses
121	0.0914282950017935	Kendall	code	Viruses
122	0.4368240761196802	Kendall	code	Viruses
123	0.3555544805625303	Kendall	code	Viruses
124	0.4774588738982551	Kendall	code	Viruses
125	0.3149196827839555	Kendall	code	Viruses
126	0.1930152894482307	Kendall	code	Viruses
127	0.3982910929752625	Kendall	code	Viruses
128	0.3149196827839555	Kendall	code	Viruses
129	0.4571414750089676	Kendall	code	Viruses
130	0.2742848850053805	Kendall	code	Viruses
131	0.51809367167683	Kendall	code	Viruses
132	0.1726978905589433	Kendall	code	Viruses
133	0.3063777638271251	Kendall	code	Viruses
134	0.359914249397924	Kendall	code	Viruses
135	0.2336500872268057	Kendall	code	Viruses
136	0.3758718794518179	Kendall	code	Viruses
137	0.3961892783411053	Kendall	code	Viruses
138	0.3758718794518179	Kendall	code	Viruses
139	0.4977762727875425	Kendall	code	Viruses
140	0.1726978905589433	Kendall	code	Viruses
141	0.3352370816732429	Kendall	code	Viruses
142	0.3758718794518179	Kendall	code	Viruses
143	0.3758718794518179	Kendall	code	Viruses
144	0.4774588738982551	Kendall	code	Viruses
145	0.4774588738982551	Kendall	code	Viruses
146	0.3758718794518179	Kendall	code	Viruses
147	0.4774588738982551	Kendall	code	Viruses
148	0.3758718794518179	Kendall	code	Viruses
149	0.3961892783411053	Kendall	code	Viruses
150	0.3758718794518179	Kendall	code	Viruses
151	0.1726978905589433	Kendall	code	Viruses
152	0.51809367167683	Kendall	code	Viruses
153	0.4774588738982551	Kendall	code	Viruses
154	0.4774588738982551	Kendall	code	Viruses
155	0.3555544805625303	Kendall	code	Viruses
156	0.3961892783411053	Kendall	code	Viruses
157	0.3758718794518179	Kendall	code	Viruses
158	0.4165066772303927	Kendall	code	Viruses
159	0.3961892783411053	Kendall	code	Viruses
160	0.51809367167683	Kendall	code	Viruses
161	0.294602283894668	Kendall	code	Viruses
162	0.4977762727875425	Kendall	code	Viruses
163	0.294602283894668	Kendall	code	Viruses
164	0.4774588738982551	Kendall	code	Viruses
165	0.1950796828173375	Kendall	code	Viruses
166	0.2742848850053805	Kendall	code	Viruses
167	0.3149196827839555	Kendall	code	Viruses
168	0.3149196827839555	Kendall	code	Viruses
169	0.294602283894668	Kendall	code	Viruses
170	0.3961892783411053	Kendall	code	Viruses
171	0.1232082207267394	Kendall	code	Viruses
172	0.3397371096253657	Kendall	code	Viruses
173	0.3555544805625303	Kendall	code	Viruses
174	0.3961892783411053	Kendall	code	Viruses
175	0.1320630927803684	Kendall	code	Viruses
176	0.4774588738982551	Kendall	code	Viruses
177	0.3564938599554155	Kendall	code	Viruses
178	0.4368240761196802	Kendall	code	Viruses
179	0.1320630927803684	Kendall	code	Viruses
180	0.3149196827839555	Kendall	code	Viruses
181	0.4977762727875425	Kendall	code	Viruses
182	0.3352370816732429	Kendall	code	Viruses
183	0.3352370816732429	Kendall	code	Viruses
184	0.294602283894668	Kendall	code	Viruses
185	0.294602283894668	Kendall	code	Viruses
186	0.2742848850053805	Kendall	code	Viruses
187	0.2742848850053805	Kendall	code	Viruses
188	0.1930152894482307	Kendall	code	Viruses
189	0.2444529325408563	Kendall	code	Viruses
190	0.2742848850053805	Kendall	code	Viruses
191	0.3555544805625303	Kendall	code	Viruses
192	0.51809367167683	Kendall	code	Viruses
193	0.3555544805625303	Kendall	code	Viruses
194	0.3352370816732429	Kendall	code	Viruses
195	0.294602283894668	Kendall	code	Viruses
196	0.3149196827839555	Kendall	code	Viruses
197	0.4571414750089676	Kendall	code	Viruses
198	0.3758718794518179	Kendall	code	Viruses
199	0.3149196827839555	Kendall	code	Viruses
200	0.4571414750089676	Kendall	code	Viruses
201	0.3961892783411053	Kendall	code	Viruses
202	0.4571414750089676	Kendall	code	Viruses
203	0.3961892783411053	Kendall	code	Viruses
204	0.3149196827839555	Kendall	code	Viruses
205	0.4368240761196802	Kendall	code	Viruses
206	0.4571414750089676	Kendall	code	Viruses
207	0.4368240761196802	Kendall	code	Viruses
208	0.4774588738982551	Kendall	code	Viruses
209	0.3758718794518179	Kendall	code	Viruses
210	0.3555544805625303	Kendall	code	Viruses
211	0.3352370816732429	Kendall	code	Viruses
212	0.4571414750089676	Kendall	code	Viruses
213	0.4165066772303927	Kendall	code	Viruses
214	0.3961892783411053	Kendall	code	Viruses
215	0.4571414750089676	Kendall	code	Viruses
216	0.4774588738982551	Kendall	code	Viruses
217	0.294602283894668	Kendall	code	Viruses
218	0.4420562845654708	Kendall	code	Viruses
219	0.4165066772303927	Kendall	code	Viruses
220	0.3352370816732429	Kendall	code	Viruses
221	0.2539674861160931	Kendall	code	Viruses
222	0.3149196827839555	Kendall	code	Viruses
223	0.1940392504238459	Kendall	code	Viruses
224	0.3555544805625303	Kendall	code	Viruses
225	0.2742848850053805	Kendall	code	Viruses
226	0.3758718794518179	Kendall	code	Viruses
227	0.1726978905589433	Kendall	code	Viruses
228	0.51809367167683	Kendall	code	Viruses
229	0.4165066772303927	Kendall	code	Viruses
230	0.3758718794518179	Kendall	code	Viruses
231	-0.0206460034753833	Kendall	code	Viruses
232	0.5222329678670935	Kendall	code	Viruses
233	0.51809367167683	Kendall	code	Viruses
234	0.3397371096253657	Kendall	code	Viruses
235	0.1930152894482307	Kendall	code	Viruses
236	0.3758718794518179	Kendall	code	Viruses
237	0.4368240761196802	Kendall	code	Viruses
238	0.1320630927803684	Kendall	code	Viruses
239	0.3758718794518179	Kendall	code	Viruses
240	0.3961892783411053	Kendall	code	Viruses
241	0.4165066772303927	Kendall	code	Viruses
242	0.4774588738982551	Kendall	code	Viruses
243	0.3555544805625303	Kendall	code	Viruses
244	0.4571414750089676	Kendall	code	Viruses
245	0.3555544805625303	Kendall	code	Viruses
246	0.3149196827839555	Kendall	code	Viruses
247	0.3352370816732429	Kendall	code	Viruses
248	0.071110896112506	Kendall	code	Viruses
249	0.4571414750089676	Kendall	code	Viruses
250	0.2742848850053805	Kendall	code	Viruses
251	0.4774588738982551	Kendall	code	Viruses
252	0.2742848850053805	Kendall	code	Viruses
253	0.4165066772303927	Kendall	code	Viruses
254	0.3961892783411053	Kendall	code	Viruses
255	0.4368240761196802	Kendall	code	Viruses
256	0.2336500872268057	Kendall	code	Viruses
257	0.3555544805625303	Kendall	code	Viruses
258	0.3758718794518179	Kendall	code	Viruses
259	0.4279199322415187	Kendall	code	Viruses
260	0.4368240761196802	Kendall	code	Viruses
261	0.3555544805625303	Kendall	code	Viruses
262	0.3758718794518179	Kendall	code	Viruses
263	0.3555544805625303	Kendall	code	Viruses
264	0.3555544805625303	Kendall	code	Viruses
265	0.1930152894482307	Kendall	code	Viruses
266	0.4977762727875425	Kendall	code	Viruses
267	0.3961892783411053	Kendall	code	Viruses
268	0.3961892783411053	Kendall	code	Viruses
269	0.3096340307752619	Kendall	code	Viruses
270	0.071110896112506	Kendall	code	Viruses
271	0.3961892783411053	Kendall	code	Viruses
272	0.2742848850053805	Kendall	code	Viruses
273	-0.0101586994446437	Kendall	code	Viruses
274	0.3555544805625303	Kendall	code	Viruses
275	0.4368240761196802	Kendall	code	Viruses
276	0.3352370816732429	Kendall	code	Viruses
277	0.3149196827839555	Kendall	code	Viruses
278	0.4774588738982551	Kendall	code	Viruses
279	0.4571414750089676	Kendall	code	Viruses
280	0.3149196827839555	Kendall	code	Viruses
281	0.4368240761196802	Kendall	code	Viruses
282	0.4774588738982551	Kendall	code	Viruses
283	0.3149196827839555	Kendall	code	Viruses
284	0.3149196827839555	Kendall	code	Viruses
285	0.4368240761196802	Kendall	code	Viruses
286	0.2742848850053805	Kendall	code	Viruses
287	0.4990914039375816	Kendall	code	Viruses
288	0.1726978905589433	Kendall	code	Viruses
289	0.3961892783411053	Kendall	code	Viruses
290	0.3961892783411053	Kendall	code	Viruses
291	0.3555544805625303	Kendall	code	Viruses
292	0.3555544805625303	Kendall	code	Viruses
293	0.2133326883375182	Kendall	code	Viruses
294	0.3352370816732429	Kendall	code	Viruses
295	0.3758718794518179	Kendall	code	Viruses
296	0.2546384713967253	Kendall	code	Viruses
297	0.3758718794518179	Kendall	code	Viruses
298	0.4571414750089676	Kendall	code	Viruses
299	0.3961892783411053	Kendall	code	Viruses
300	0.2539674861160931	Kendall	code	Viruses
301	0.1930152894482307	Kendall	code	Viruses
302	0.2133326883375182	Kendall	code	Viruses
303	0.4977762727875425	Kendall	code	Viruses
304	0.2539674861160931	Kendall	code	Viruses
305	0.4774588738982551	Kendall	code	Viruses
306	0.3555544805625303	Kendall	code	Viruses
307	0.2283504641923805	Kendall	code	Viruses
308	0.4774588738982551	Kendall	code	Viruses
309	0.3961892783411053	Kendall	code	Viruses
310	0.0304760983339311	Kendall	code	Viruses
311	0.4165066772303927	Kendall	code	Viruses
312	0.3149196827839555	Kendall	code	Viruses
313	0.4165066772303927	Kendall	code	Viruses
314	0.2133326883375182	Kendall	code	Viruses
315	0.51809367167683	Kendall	code	Viruses
316	0.4368240761196802	Kendall	code	Viruses
317	0.3555544805625303	Kendall	code	Viruses
318	0.1523804916696559	Kendall	code	Viruses
319	0.3174357255662725	Kendall	code	Viruses
320	0.3555544805625303	Kendall	code	Viruses
321	0.2133326883375182	Kendall	code	Viruses
322	0.4426877489057795	Kendall	code	Viruses
323	0.4583492485141056	Kendall	code	Viruses
324	0.294602283894668	Kendall	code	Viruses
325	0.3961892783411053	Kendall	code	Viruses
326	0.4368240761196802	Kendall	code	Viruses
327	0.3758718794518179	Kendall	code	Viruses
328	0.3758718794518179	Kendall	code	Viruses
329	0.4774588738982551	Kendall	code	Viruses
330	0.4774588738982551	Kendall	code	Viruses
331	0.3961892783411053	Kendall	code	Viruses
332	0.3555544805625303	Kendall	code	Viruses
333	0.3961892783411053	Kendall	code	Viruses
334	0.3352370816732429	Kendall	code	Viruses
335	0.3149196827839555	Kendall	code	Viruses
336	0.4977762727875425	Kendall	code	Viruses
337	0.3961892783411053	Kendall	code	Viruses
338	0.3555544805625303	Kendall	code	Viruses
339	0.4571414750089676	Kendall	code	Viruses
340	0.3406762347906739	Kendall	code	Viruses
341	0.2742848850053805	Kendall	code	Viruses
342	0.3352370816732429	Kendall	code	Viruses
343	0.4368240761196802	Kendall	code	Viruses
344	0.3758718794518179	Kendall	code	Viruses
345	0.0627971084690498	Kendall	code	Viruses
346	0.1935252382615112	Kendall	code	Viruses
347	0.2742848850053805	Kendall	code	Viruses
348	0.4368240761196802	Kendall	code	Viruses
349	0.2264914064169104	Kendall	code	Viruses
350	0.1726978905589433	Kendall	code	Viruses
351	0.4165066772303927	Kendall	code	Viruses
352	0.2683980451799835	Kendall	code	Viruses
353	0.104955429644878	Kendall	code	Viruses
354	0.3555544805625303	Kendall	code	Viruses
355	0.2133326883375182	Kendall	code	Viruses
356	0.3001838787881928	Kendall	code	Viruses
357	0.4774588738982551	Kendall	code	Viruses
358	0.4977762727875425	Kendall	code	Viruses
359	0.294602283894668	Kendall	code	Viruses
360	0.2662364149910672	Kendall	code	Viruses
361	0.3564938599554155	Kendall	code	Viruses
362	0.3961892783411053	Kendall	code	Viruses
363	0.4368240761196802	Kendall	code	Viruses
364	0.51809367167683	Kendall	code	Viruses
365	0.3961892783411053	Kendall	code	Viruses
366	0.3149196827839555	Kendall	code	Viruses
367	0.294602283894668	Kendall	code	Viruses
368	0.2742848850053805	Kendall	code	Viruses
369	0.3352370816732429	Kendall	code	Viruses
370	0.2336500872268057	Kendall	code	Viruses
371	0.3352370816732429	Kendall	code	Viruses
372	0.3352370816732429	Kendall	code	Viruses
373	-0.1544259589206207	Kendall	code	Viruses
374	0.082360511424331	Kendall	code	Viruses
375	0.3758718794518179	Kendall	code	Viruses
376	0.1930152894482307	Kendall	code	Viruses
377	0.4571414750089676	Kendall	code	Viruses
378	0.2539674861160931	Kendall	code	Viruses
379	0.2539674861160931	Kendall	code	Viruses
380	0.2336500872268057	Kendall	code	Viruses
381	0.51809367167683	Kendall	code	Viruses
382	0.3555544805625303	Kendall	code	Viruses
383	0.4368240761196802	Kendall	code	Viruses
384	0.3758718794518179	Kendall	code	Viruses
385	0.2133326883375182	Kendall	code	Viruses
386	0.4571414750089676	Kendall	code	Viruses
387	0.0105550082730187	Kendall	code	Viruses
388	0.2133326883375182	Kendall	code	Viruses
389	0.4977762727875425	Kendall	code	Viruses
390	0.3149196827839555	Kendall	code	Viruses
391	0.3352370816732429	Kendall	code	Viruses
392	0.2539674861160931	Kendall	code	Viruses
393	0.3555544805625303	Kendall	code	Viruses
394	0.3758718794518179	Kendall	code	Viruses
395	0.2133326883375182	Kendall	code	Viruses
396	0.5100017948866098	Kendall	code	Viruses
397	0.1523804916696559	Kendall	code	Viruses
398	0.4048030956137655	Kendall	code	Viruses
399	0.4977762727875425	Kendall	code	Viruses
400	0.4165066772303927	Kendall	code	Viruses
401	0.1523804916696559	Kendall	code	Viruses
402	0.4774588738982551	Kendall	code	Viruses
403	0.1523804916696559	Kendall	code	Viruses
404	0.3961892783411053	Kendall	code	Viruses
405	0.2742848850053805	Kendall	code	Viruses
406	0.2539674861160931	Kendall	code	Viruses
407	0.51809367167683	Kendall	code	Viruses
408	0.3758718794518179	Kendall	code	Viruses
409	0.4165066772303927	Kendall	code	Viruses
410	0.294602283894668	Kendall	code	Viruses
411	0.294602283894668	Kendall	code	Viruses
412	0.2742848850053805	Kendall	code	Viruses
413	0.2336500872268057	Kendall	code	Viruses
414	0.3352370816732429	Kendall	code	Viruses
415	0.2539674861160931	Kendall	code	Viruses
416	0.2742848850053805	Kendall	code	Viruses
417	0.2133326883375182	Kendall	code	Viruses
418	0.3564938599554155	Kendall	code	Viruses
419	0.2539674861160931	Kendall	code	Viruses
420	0.2539674861160931	Kendall	code	Viruses
